 1_1_s  1.000000,  0.000000,  0.000000,  0.000000 
 1_2_s  1.000000,  0.000000,  0.000000,  0.000000 
 1_3_s  1.000000,  0.000000,  0.000000,  0.000000 
 1_4_s  1.000000,  0.000000,  0.000000,  0.000000 
 1_5_s  1.000000,  0.000000,  0.000000,  0.000000 
 1_6_s  1.000000,  0.000000,  0.000000,  0.000000 
 1_7_s  1.000000,  0.000000,  0.000000,  0.000000 
 1_8_s  0.683054,  1.675236,  0.188343,  3.798437 
 1_9_s  0.834288,  0.848497,  0.094313,  4.804096 
1_10_s  0.900577,  0.967042,  0.094067,  5.812179 
1_11_s  0.946114,  0.728157,  0.104605,  2.732831 
1_12_s  0.946396,  0.407010,  0.057012,  1.830654 
1_13_s  0.914546,  0.692925,  0.066037,  2.799371 
1_14_s  0.921167,  0.671850,  0.095533,  2.913725 
1_15_s  0.919567,  0.532595,  0.058147,  2.726162 
1_16_s  0.857818,  1.223173,  0.150455,  5.728527 
1_17_s  0.884517,  1.314837,  0.184909,  3.842580 
1_18_s  0.922984,  1.228898,  0.187091,  4.168883 
1_19_s  0.905378,  0.760178,  0.108864,  4.866195 
1_20_s  0.962152,  0.367906,  0.048452,  1.212515 
1_21_s  0.970819,  0.479986,  0.065832,  1.409007 
1_22_s  0.977403,  0.175907,  0.022470,  1.738882 
1_23_s  0.767989,  1.755787,  0.090851,  6.730350 
1_24_s  0.916912,  0.867618,  0.106087,  4.544805 
1_25_s  0.864250,  1.282058,  0.148037, 10.052804 
1_26_s  0.917318,  0.477793,  0.079832,  3.131418 
1_27_s  0.854249,  0.662381,  0.120163,  7.271521 
1_28_s  0.965068,  0.224327,  0.032618,  4.656561 
1_29_s  0.975083,  0.162361,  0.022792,  1.376238 
1_30_s  0.781357,  0.543358,  0.000000, 80.148376 
 2_1_s  0.872683,  1.316638,  0.242914,  9.860868 
 2_2_s  0.744971,  3.079542,  0.225879,  8.820253 
 2_3_s  0.760927,  1.193813,  0.129945, 11.259087 
 2_4_s  0.675155,  2.528824,  0.177373, 13.953245 
 2_5_s  0.820924,  1.531825,  0.182967,  8.404666 
 2_6_s  0.835701,  1.108759,  0.167312,  8.840012 
 2_7_s  0.716550,  1.686465,  0.191055, 12.177142 
 2_8_s  0.855615,  1.351116,  0.207556,  5.948607 
 2_9_s  0.831053,  1.156374,  0.135583,  5.947054 
2_10_s  0.779618,  0.950423,  0.046689, 42.994385 
2_11_s  0.716952,  1.191887,  0.023549, 37.548908 
2_12_s  0.731490,  1.210396,  0.051231, 47.130531 
2_13_s  0.857697,  1.068650,  0.153041,  7.060097 
2_14_s  0.883157,  1.017700,  0.159519,  4.745537 
2_15_s  0.608754,  1.760605,  0.350713, 26.488930 
2_16_s  0.663319,  2.300764,  0.319000, 17.130312 
2_17_s  0.781000,  1.431831,  0.099365, 12.068161 
2_18_s  0.799407,  1.413057,  0.224893, 12.829329 
2_19_s  0.798247,  2.172450,  0.235662,  8.899481 
2_20_s  0.712170,  1.441352,  0.179634, 12.271581 
2_21_s  0.875933,  0.908073,  0.132859,  7.472549 
2_22_s  0.770935,  1.170361,  0.119557, 12.521018 
2_23_s  0.701921,  2.359885,  0.220601,  9.597388 
2_24_s  0.738211,  1.491162,  0.284619,  8.630175 
2_25_s  0.877535,  1.447499,  0.281663,  8.196169 
2_26_s  0.780844,  1.485699,  0.279313,  8.612546 
2_27_s  0.770409,  1.721473,  0.261610, 12.549978 
2_28_s  0.760481,  1.412943,  0.268550, 19.053631 
2_29_s  0.842029,  1.360800,  0.182363,  5.189457 
2_30_s  0.789262,  2.701341,  0.196046,  9.810073 
 3_1_s  0.912744,  1.270951,  0.168295,  4.301482 
 3_2_s  0.845192,  1.132837,  0.165851, 11.581745 
 3_3_s  0.894363,  1.214712,  0.099655,  6.297167 
 3_4_s  0.784088,  0.931533,  0.123056, 15.198671 
 3_5_s  0.825846,  0.803153,  0.027843, 18.572968 
 3_6_s  0.917039,  1.236968,  0.083916,  6.554382 
 3_7_s  0.766479,  1.613775,  0.236818,  9.103691 
 3_8_s  0.831378,  2.227854,  0.264091,  8.441900 
 3_9_s  0.843223,  1.881406,  0.156731,  4.990730 
3_10_s  0.783977,  2.054643,  0.214926,  9.583969 
3_11_s  0.856180,  1.632081,  0.189170,  8.290002 
3_12_s  0.907010,  0.632831,  0.050166,  8.751175 
3_13_s  0.891800,  1.071705,  0.114529,  7.591298 
3_14_s  0.882697,  1.093817,  0.122167, 10.368521 
3_15_s  0.700734,  1.711389,  0.192114,  5.781600 
3_16_s  0.844014,  2.164793,  0.268325,  8.777057 
3_17_s  0.922949,  1.153145,  0.087702,  6.209408 
3_18_s  0.714094,  0.968808,  0.055489, 40.493553 
3_19_s  0.675077,  1.656229,  0.214329, 12.649010 
3_20_s  0.939617,  0.510467,  0.084997,  4.840004 
3_21_s  0.855332,  1.920414,  0.254870,  9.081000 
3_22_s  0.879619,  1.499065,  0.114556,  6.278702 
3_23_s  0.896670,  1.553471,  0.127526,  5.346451 
3_24_s  0.829192,  1.377472,  0.088702,  9.355613 
3_25_s  0.912529,  1.366179,  0.172552,  4.946333 
3_26_s  0.857982,  1.565385,  0.256852,  9.911955 
3_27_s  0.786250,  1.895167,  0.134603, 10.102433 
3_28_s  0.715463,  1.595280,  0.142060,  9.795025 
3_29_s  0.948292,  0.677159,  0.092926,  3.136578 
3_30_s  0.862217,  2.282613,  0.340508,  4.958217 
 4_1_s  0.930442,  1.013230,  0.116277,  3.563707 
 4_2_s  0.967410,  0.778317,  0.116080,  2.214561 
 4_3_s  0.963135,  0.864049,  0.147170,  3.151543 
 4_4_s  0.952609,  0.828631,  0.131182,  2.045664 
 4_5_s  0.898931,  0.892022,  0.096235,  7.771218 
 4_6_s  0.910187,  1.253229,  0.145386,  3.969726 
 4_7_s  0.918386,  1.194910,  0.176820,  4.908610 
 4_8_s  0.869259,  1.703655,  0.212143,  6.907701 
 4_9_s  0.934061,  1.206561,  0.166505,  3.850141 
4_10_s  0.932062,  0.981342,  0.143088,  2.782420 
4_11_s  0.930672,  0.937652,  0.128218,  3.219873 
4_12_s  0.926965,  1.195473,  0.200625,  4.349667 
